r,u,V
17.32288715497083,1.0387980397805842e-06,-0.05772709774381048
17.332888821913652,1.0290540831416976e-06,-0.05769378724311197
17.34289048885648,1.0194011856787206e-06,-0.05766051516282947
17.352892155799303,1.0098385000096047e-06,-0.05762728143652999
17.362893822742127,1.0003651865999288e-06,-0.05759408599793359
17.37289548968495,9.909804136906204e-07,-0.05756092878091299
17.382897156627774,9.81683357226355e-07,-0.05752780971949309
17.392898823570597,9.724732007845765e-07,-0.057494728747850526
17.40290049051342,9.633491355052126e-07,-0.05746168580031328
17.412902157456244,9.543103600209916e-07,-0.0574286808113602
17.422903824399068,9.453560803884426e-07,-0.05739571371562059
17.43290549134189,9.364855100194625e-07,-0.05736278444787377
17.442907158284715,9.27697869613606e-07,-0.05732989294304867
17.45290882522754,9.189923870908781e-07,-0.05729703913622334
17.462910492170362,9.103682975252276e-07,-0.057264222962624595
17.472912159113186,9.018248430786348e-07,-0.057231444357627545
17.48291382605601,8.933612729357627e-07,-0.057198703256755176
17.492915492998836,8.849768432392655e-07,-0.05716599959567795
17.50291715994166,8.766708170256365e-07,-0.05713333331021337
17.512918826884484,8.68442464161675e-07,-0.05710070433632554
17.522920493827307,8.602910612815223e-07,-0.057068112610124774
17.53292216077013,8.522158917242915e-07,-0.05703555806786718
17.542923827712954,8.442162454722247e-07,-0.057003040645954205
17.552925494655778,8.362914190894902e-07,-0.056970560280932274
17.5629271615986,8.284407156614603e-07,-0.05693811690949236
17.572928828541425,8.206634447346e-07,-0.056905710468469546
17.58293049548425,8.129589222568853e-07,-0.05687334089484264
17.592932162427072,8.053264705187729e-07,-0.05684100812573376
17.602933829369896,7.977654180947119e-07,-0.05680871209840794
17.61293549631272,7.902750997851858e-07,-0.0567764527502727
17.622937163255543,7.828548565592724e-07,-0.05674423001887767
17.63293883019837,7.755040354977885e-07,-0.05671204384191413
17.642940497141193,7.682219897368631e-07,-0.056679894157214715
17.652942164084017,7.610080784121237e-07,-0.0566477809027529
17.66294383102684,7.538616666033195e-07,-0.05661570401664266
17.672945497969664,7.467821252794795e-07,-0.056583663437138075
17.682947164912488,7.397688312446095e-07,-0.056551659102632906
17.69294883185531,7.32821167083811e-07,-0.05651969095166023
17.702950498798135,7.259385211099776e-07,-0.05648775892289202
17.71295216574096,7.191202873108973e-07,-0.05645586295513877
17.722953832683782,7.123658652969173e-07,-0.056424002987349106
17.732955499626605,7.05674660249021e-07,-0.05639217895860938
17.74295716656943,6.990460828674574e-07,-0.056360390808143306
17.752958833512253,6.924795493207492e-07,-0.056328638475311534
17.762960500455076,6.859744811952527e-07,-0.05629692189961131
17.7729621673979,6.795303054451241e-07,-0.05626524102067606
17.782963834340727,6.731464543427837e-07,-0.05623359577827502
17.79296550128355,6.668223654297831e-07,-0.05620198611231286
17.802967168226374,6.605574814682179e-07,-0.0561704119628293
17.812968835169197,6.543512503924664e-07,-0.0561388732699987
17.82297050211202,6.482031252614534e-07,-0.05610736997412974
17.832972169054845,6.421125642113298e-07,-0.05607590201566498
17.842973835997668,6.360790304085744e-07,-0.05604446933518054
17.85297550294049,6.30101992003563e-07,-0.0560130718733857
17.862977169883315,6.241809220845127e-07,-0.05598170957112253
17.87297883682614,6.183152986318786e-07,-0.0559503823693655
17.882980503768962,6.125046044731812e-07,-0.055919090209221166
17.892982170711786,6.067483272382036e-07,-0.05588783303192772
17.90298383765461,6.01045959314663e-07,-0.055856610778854704
17.912985504597433,5.953969978042276e-07,-0.05582542339150257
17.922987171540257,5.898009444789759e-07,-0.05579427081150237
17.932988838483084,5.842573057382547e-07,-0.05576315298061536
17.942990505425907,5.787655925658923e-07,-0.05573206984073268
17.95299217236873,5.733253204878615e-07,-0.05570102133387491
17.962993839311554,5.679360095303204e-07,-0.0556700074021918
17.972995506254378,5.625971841779828e-07,-0.05563902798796186
17.9829971731972,5.57308373332946e-07,-0.055608083033591986
17.992998840140025,5.52069110273851e-07,-0.05557717248161718
18.00300050708285,5.468789326154144e-07,-0.0555462962747001
18.013002174025672,5.417373822683836e-07,-0.05551545435563077
18.023003840968496,5.366440053997843e-07,-0.0554846466673262
18.03300550791132,5.315983523936211e-07,-0.055453873152830055
18.043007174854143,5.265999778118505e-07,-0.055423133755312264
18.053008841796967,5.216484403557597e-07,-0.05539242841806871
18.06301050873979,5.167433028277013e-07,-0.05536175708452087
18.073012175682617,5.118841320931876e-07,-0.05533111969821544
18.08301384262544,5.070704990433031e-07,-0.055300516202824064
18.093015509568264,5.023019785574526e-07,-0.05526994654214288
18.103017176511088,4.975781494665368e-07,-0.05523941066009227
18.11301884345391,4.928985945163563e-07,-0.055208908500716455
18.123020510396735,4.88262900331426e-07,-0.055178440008183206
18.13302217733956,4.836706573790682e-07,-0.05514800512678345
18.143023844282382,4.791214599339406e-07,-0.055117603800930975
18.153025511225206,4.746149060427176e-07,-0.055087235975162074
18.16302717816803,4.7015059748928006e-07,-0.055056901594135184
18.173028845110853,4.657281397600771e-07,-0.05502660060263059
18.183030512053676,4.613471420099166e-07,-0.054996332945550085
18.1930321789965,4.5700721702799195e-07,-0.054966098567916594
18.203033845939323,4.527079812042922e-07,-0.05493589741487389
18.213035512882147,4.4844905449621454e-07,-0.05490572943168624
18.223037179824974,4.442300603956328e-07,-0.05487559456373806
18.233038846767798,4.400506258961152e-07,-0.05484549275653366
18.24304051371062,4.35910381460585e-07,-0.054815423955696774
18.253042180653445,4.3180896098914553e-07,-0.05478538810697038
18.26304384759627,4.2774600178730315e-07,-0.054755385156216294
18.273045514539092,4.237211445344354e-07,-0.05472541504941484
18.283047181481916,4.197340332525766e-07,-0.05469547773266458
18.29304884842474,4.157843152754289e-07,-0.05466557315218193
18.303050515367563,4.1187164121776414e-07,-0.05463570125430089
18.313052182310386,4.079956649449914e-07,-0.05460586198547267
18.32305384925321,4.0415604354309045e-07,-0.054576055292265425
18.333055516196033,4.003524372887979e-07,-0.0545462811213639
18.343057183138857,3.965845096200175e-07,-0.05451653941956912
18.35305885008168,3.92851927106603e-07,-0.05448683013379808
18.363060517024508,3.8915435942131636e-07,-0.0544571532110834
18.37306218396733,3.854914793110972e-07,-0.05442750859857309
18.383063850910155,3.818629625686171e-07,-0.05439789624353013
18.39306551785298,3.782684880040249e-07,-0.05436831609333222
18.403067184795802,3.7470773741702624e-07,-0.05433876809547147
18.413068851738625,3.7118039556919886e-07,-0.05430925219755405
18.42307051868145,3.6768615015650616e-07,-0.05427976834729994
18.433072185624273,3.6422469178217906e-07,-0.05425031649254256
18.443073852567096,3.6079571392973684e-07,-0.0542208965812285
18.45307551950992,3.57398912936315e-07,-0.054191508561417204
18.463077186452743,3.540339879662061e-07,-0.05416215238128066
18.473078853395567,3.5070064098470495e-07,-0.05413282798910309
18.48308052033839,3.47398576732118e-07,-0.05410353533328068
18.493082187281214,3.441275026980585e-07,-0.054074274362321234
18.503083854224037,3.408871290959478e-07,-0.054045045024843884
18.513085521166865,3.376771688378229e-07,-0.0540158472695788
18.523087188109688,3.344973375092592e-07,-0.05398668104536691
18.53308885505251,3.313473533446491e-07,-0.05395754630115955
18.543090521995335,3.282269372026007e-07,-0.053928442986018205
18.55309218893816,3.2513581254164296e-07,-0.053899371049114186
18.563093855880982,3.220737053961078e-07,-0.05387033043972837
18.573095522823806,3.1904034435227037e-07,-0.05384132110725087
18.58309718976663,3.160354605246522e-07,-0.053812343001180755
18.593098856709453,3.1305878753262106e-07,-0.053783396071125755
18.603100523652277,3.101100614771387e-07,-0.053754480266801984
18.6131021905951,3.0718902091776817e-07,-0.053725595538033626
18.623103857537924,3.042954068498583e-07,-0.05369674183475265
18.633105524480747,3.014289626819684e-07,-0.05366791910699852
18.64310719142357,2.9858943421345986e-07,-0.05363912730491793
18.653108858366394,2.95776569612382e-07,-0.0536103663787645
18.66311052530922,2.929901193934464e-07,-0.05358163627889845
18.673112192252045,2.902298363962667e-07,-0.05355293695578639
18.68311385919487,2.8749547576383663e-07,-0.053524268360000994
18.693115526137692,2.8478679492110335e-07,-0.0534956304422207
18.703117193080516,2.821035535538619e-07,-0.053467023153229466
18.71311886002334,2.7944551358770217e-07,-0.053438446443916446
18.723120526966163,2.768124391673065e-07,-0.053409900265275756
18.733122193908986,2.7420409663581955e-07,-0.05338138456840615
18.74312386085181,2.716202545144537e-07,-0.05335289930451078
18.753125527794634,2.6906068348228583e-07,-0.05332444442489689
18.763127194737457,2.66525156356219e-07,-0.05329601988097552
18.77312886168028,2.640134480711742e-07,-0.05326762562426131
18.783130528623104,2.615253356603913e-07,-0.053239261606372115
18.793132195565928,2.590605982359991e-07,-0.053210927779028826
18.803133862508755,2.566190169696783e-07,-0.053182624094055025
18.81313552945158,2.542003750735779e-07,-0.053154350503376774
18.823137196394402,2.518044577813645e-07,-0.05312610695902229
18.833138863337226,2.4943105232943397e-07,-0.053097893413121704
18.84314053028005,2.47079947938378e-07,-0.05306970981790676
18.853142197222873,2.447509357944857e-07,-0.053041556125710605
18.863143864165696,2.42443809031571e-07,-0.05301343228896745
18.87314553110852,2.401583627128359e-07,-0.05298533826021235
18.883147198051343,2.3789439381296954e-07,-0.05295727399208092
18.893148864994167,2.3565170120041705e-07,-0.05292923943730905
18.90315053193699,2.3343008561977992e-07,-0.0529012345487327
18.913152198879814,2.3122934967438297e-07,-0.05287325927928756
18.923153865822638,2.2904929780904415e-07,-0.052845313582008835
18.93315553276546,2.2688973629294482e-07,-0.05281739741003097
18.943157199708285,2.2475047320268365e-07,-0.052789510716587384
18.953158866651112,2.2263131840551508e-07,-0.05276165345501021
18.963160533593935,2.2053208354269267e-07,-0.05273382557873005
18.97316220053676,2.18452582013e-07,-0.05270602704127568
18.983163867479583,2.163926289564319e-07,-0.05267825779627383
18.993165534422406,2.1435204123799786e-07,-0.052650517797448906
19.00316720136523,2.1233063743170734e-07,-0.05262280699862272
19.013168868308053,2.103282378047052e-07,-0.05259512535371429
19.023170535250877,2.0834466430151702e-07,-0.052567472816739486
19.0331722021937,2.0637974052849076e-07,-0.05253984934181089
19.043173869136524,2.0443329173831167e-07,-0.05251225488313745
19.053175536079348,2.025051448147545e-07,-0.05248468939502429
19.06317720302217,2.0059512825748546e-07,-0.052457152831872404
19.073178869964995,1.987030721670806e-07,-0.05242964514817845
19.08318053690782,1.9682880823010893e-07,-0.05240216629853448
19.093182203850642,1.949721697044205e-07,-0.052374716237627676
19.10318387079347,1.9313299140453662e-07,-0.05234729492024012
19.113185537736292,1.913111096871695e-07,-0.052319902301248576
19.123187204679116,1.8950636243688884e-07,-0.05229253833562415
19.13318887162194,1.8771858905194007e-07,-0.05226520297843216
19.143190538564763,1.8594763043014549e-07,-0.052237896184831774
19.153192205507587,1.841933289549589e-07,-0.05221061791007587
19.16319387245041,1.8245552848168811e-07,-0.05218336810951072
19.173195539393234,1.8073407432379215e-07,-0.05215614673857578
19.183197206336057,1.7902881323930355e-07,-0.052128953752803416
19.19319887327888,1.7733959341742422e-07,-0.052101789107818715
19.203200540221705,1.756662644651957e-07,-0.05207465275933919
19.213202207164528,1.7400867739433486e-07,-0.05204754466317457
19.22320387410735,1.7236668460815855e-07,-0.052020464775226545
19.233205541050175,1.7074013988863093e-07,-0.051993413051488545
19.243207207993002,1.6912889838356347e-07,-0.051966389448045464
19.253208874935826,1.675328165938962e-07,-0.05193939392107349
19.26321054187865,1.6595175236110934e-07,-0.05191242642683979
19.273212208821473,1.6438556485477343e-07,-0.05188548692170232
19.283213875764297,1.6283411456016214e-07,-0.05185857536210958
19.29321554270712,1.6129726326604447e-07,-0.05183169170460039
19.303217209649944,1.5977487405253812e-07,-0.051804835905803634
19.313218876592767,1.5826681127911226e-07,-0.05177800792243803
19.32322054353559,1.5677294057264956e-07,-0.05175120771131192
19.333222210478414,1.5529312881570072e-07,-0.051724435229323025
19.343223877421238,1.5382724413476752e-07,-0.05169769043345819
19.35322554436406,1.5237515588873118e-07,-0.05167097328079321
19.363227211306885,1.509367346574051e-07,-0.05164428372849253
19.37322887824971,1.4951185223014165e-07,-0.051617621733809085
19.383230545192532,1.4810038159459504e-07,-0.05159098725408402
19.39323221213536,1.4670219692557049e-07,-0.05156438024674648
19.403233879078183,1.4531717357395632e-07,-0.0515378006693134
19.413235546021006,1.439451880558061e-07,-0.05151124847938925
19.42323721296383,1.4258611804145777e-07,-0.051484723634665844
19.433238879906654,1.4123984234482367e-07,-0.05145822609292206
19.443240546849477,1.3990624091270728e-07,-0.05143175581202367
19.4532422137923,1.3858519481430612e-07,-0.05140531274992312
19.463243880735124,1.3727658623070652e-07,-0.05137889686465924
19.473245547677948,1.3598029844456919e-07,-0.0513525081143571
19.48324721462077,1.3469621582986112e-07,-0.05132614645722773
19.493248881563595,1.3342422384169908e-07,-0.05129981185156796
19.50325054850642,1.3216420900626866e-07,-0.05127350425576013
19.513252215449242,1.309160589108618e-07,-0.05124722362827193
19.523253882392066,1.29679662193996e-07,-0.051220969927656144
19.533255549334893,1.2845490853562537e-07,-0.051194743112550435
19.543257216277716,1.2724168864742559e-07,-0.05116854314167717
19.55325888322054,1.260398942632108e-07,-0.05114236997384315
19.563260550163363,1.2484941812938247e-07,-0.05111622356793942
19.573262217106187,1.2367015399552256e-07,-0.051090103882941044
19.58326388404901,1.2250199660504935e-07,-0.0510640108779069
19.593265550991834,1.2134484168592745e-07,-0.05103794451197947
19.603267217934658,1.2019858594153904e-07,-0.0510119047443846
19.61326888487748,1.1906312704156818e-07,-0.050985891534431324
19.623270551820305,1.1793836361301234e-07,-0.050959904841511625
19.63327221876313,1.1682419523124797e-07,-0.05093394462510024
19.643273885705952,1.1572052241120386e-07,-0.05090801084475442
19.653275552648775,1.1462724659861934e-07,-0.05088210346011379
19.6632772195916,1.1354427016133917e-07,-0.05085622243090004
19.673278886534423,1.1247149638075515e-07,-0.05083036771691679
19.68328055347725,1.1140882944326543e-07,-0.05080453927804936
19.693282220420073,1.1035617443185387e-07,-0.050778737074264564
19.703283887362897,1.093134373177314e-07,-0.05075296106561051
19.71328555430572,1.0828052495206249e-07,-0.050727211212216364
19.723287221248544,1.0725734505775429e-07,-0.05070148747429218
19.733288888191368,1.062438062213367e-07,-0.05067578981212867
19.74329055513419,1.0523981788490733e-07,-0.05065011818609703
19.753292222077015,1.0424529033816258e-07,-0.050624472556648696
19.763293889019838,1.0326013471049807e-07,-0.050598852884315176
19.77329555596266,1.0228426296316019e-07,-0.05057325912970783
19.783297222905485,1.013175878815209e-07,-0.05054769125351767
19.79329888984831,1.0036002306737174e-07,-0.050522149216515155
19.803300556791132,9.941148293132071e-08,-0.05049663297955
19.813302223733956,9.847188268524769e-08,-0.05047114250355098
19.82330389067678,9.754113833483759e-08,-0.05044567774952571
19.833305557619607,9.661916667216988e-08,-0.05042023867856045
19.84330722456243,9.57058852683884e-08,-0.05039482525181995
19.853308891505254,9.480121246644194e-08,-0.050369437430547184
19.863310558448077,9.390506737387931e-08,-0.05034407517606321
19.8733122253909,9.301736985571876e-08,-0.05031873844976691
19.883313892333724,9.213804052738556e-08,-0.05029342721313489
19.893315559276548,9.126700074771557e-08,-0.050268141427721194
19.90331722621937,9.040417261200458e-08,-0.05024288105515714
19.913318893162195,8.954947894517172e-08,-0.05021764605715115
19.92332056010502,8.870284329490923e-08,-0.050192436395488524
19.933322227047842,8.786418992497759e-08,-0.050167252032031276
19.943323893990666,8.703344380850339e-08,-0.050142092928717893
19.95332556093349,8.621053062137349e-08,-0.05011695904756321
19.963327227876313,8.539537673566546e-08,-0.050091850350658176
19.97332889481914,8.458790921316135e-08,-0.050066766800169644
19.983330561761964,8.378805579891172e-08,-0.05004170835834026
19.993332228704787,8.299574491485261e-08,-0.05001667498748818
20.00333389564761,8.221090565350202e-08,-0.049991666650006934
20.013335562590434,8.14334677716832e-08,-0.04996668330836524
20.023337229533258,8.066336168434533e-08,-0.0499417249251068
20.03333889647608,7.990051845840999e-08,-0.049916791462850094
20.043340563418905,7.914486980667691e-08,-0.049891882884288245
20.05334223036173,7.839634808182326e-08,-0.04986699915218879
20.063343897304552,7.765488627039796e-08,-0.04984214022939351
20.073345564247376,7.692041798693375e-08,-0.04981730607881824
20.0833472311902,7.619287746806948e-08,-0.0497924966634527
20.093348898133023,7.547219956673984e-08,-0.04976771194636028
20.103350565075846,7.475831974643348e-08,-0.04974295189067789
20.11335223201867,7.405117407548318e-08,-0.04971821645961576
20.123353898961497,7.335069922142255e-08,-0.049693505616457245
20.13335556590432,7.265683244539422e-08,-0.0496688193245587
20.143357232847144,7.196951159660705e-08,-0.049644157547349216
20.153358899789968,7.128867510683489e-08,-0.0496195202483305
20.16336056673279,7.061426198499292e-08,-0.04959490739107667
20.173362233675615,6.994621181172382e-08,-0.04957031893923409
20.18336390061844,6.928446473409867e-08,-0.049545754856521164
20.193365567561262,6.862896146028042e-08,-0.04952121510672821
20.203367234504086,6.797964325432231e-08,-0.04949669965371721
20.21336890144691,6.733645193094646e-08,-0.049472208461421696
20.223370568389733,6.669932985041988e-08,-0.04944774149384654
20.233372235332556,6.606821991345169e-08,-0.0494232987150678
20.24337390227538,6.54430655561502e-08,-0.049398880089232496
20.253375569218203,6.48238107450135e-08,-0.0493744855805585
20.263377236161027,6.421039997197165e-08,-0.04935011515333432
20.273378903103854,6.36027782494984e-08,-0.049325768771918924
20.283380570046678,6.300089110572435e-08,-0.049301446400741605
20.2933822369895,6.240468457963142e-08,-0.04927714800430176
20.303383903932325,6.181410521628122e-08,-0.04925287354716874
20.31338557087515,6.122910006208004e-08,-0.04922862299398168
20.323387237817972,6.064961666009786e-08,-0.04920439630944932
20.333388904760795,6.007560304543301e-08,-0.049180193458349834
20.34339057170362,5.950700774059367e-08,-0.049156014405530676
20.353392238646443,5.894377975097294e-08,-0.04913185911590837
20.363393905589266,5.838586856031171e-08,-0.049107727554468406
20.37339557253209,5.7833224126245064e-08,-0.049083619686264984
20.383397239474913,5.728579687585262e-08,-0.04905953547642093
20.393398906417737,5.674353770129895e-08,-0.049035474890127474
20.40340057336056,5.620639795545763e-08,-0.049011437892644096
20.413402240303387,5.5674329447628274e-08,-0.04898742444929836
20.42340390724621,5.5147284439252766e-08,-0.048963434525485766
20.433405574189035,5.462521563970369e-08,-0.04893946808666955
20.443407241131858,5.4108076202086664e-08,-0.04891552509838055
20.45340890807468,5.359581971908541e-08,-0.04889160552621699
20.463410575017505,5.3088400218871415e-08,-0.0488677093358444
20.47341224196033,5.2585772161027136e-08,-0.04884383649299537
20.483413908903152,5.2087890432487606e-08,-0.04881998696346942
20.493415575845976,5.159471034358468e-08,-0.048796160713132836
20.5034172427888,5.1106187624061276e-08,-0.04877235770791853
20.513418909731623,5.0622278419149527e-08,-0.04874857791382582
20.523420576674447,5.014293928569284e-08,-0.04872482129692033
20.53342224361727,4.9668127188320566e-08,-0.04870108782333378
20.543423910560094,4.9197799495565996e-08,-0.04867737745926386
20.553425577502917,4.8731913976168405e-08,-0.04865369017097403
20.563427244445744,4.827042879527574e-08,-0.04863002592479343
20.573428911388568,4.781330251076856e-08,-0.04860638468711664
20.58343057833139,4.736049406955554e-08,-0.04858276642440357
20.593432245274215,4.691196280396763e-08,-0.048559171103179276
20.60343391221704,4.646766842813667e-08,-0.048535598690033835
20.613435579159862,4.602757103440947e-08,-0.04851204915162215
20.623437246102686,4.559163108985034e-08,-0.048488522454663806
20.63343891304551,4.51598094326882e-08,-0.04846501856594294
20.643440579988333,4.473206726887572e-08,-0.04844153745230802
20.653442246931156,4.430836616863318e-08,-0.04841807908067177
20.66344391387398,4.388866806306039e-08,-0.04839464341801096
20.673445580816804,4.347293524071862e-08,-0.048371230431366256
20.683447247759627,4.306113034434214e-08,-0.04834784008784209
20.69344891470245,4.265321636748825e-08,-0.048324472354606476
20.703450581645278,4.224915665124543e-08,-0.04830112719889088
20.7134522485881,4.184891488100769e-08,-0.048277804587990074
20.723453915530925,4.1452455083248194e-08,-0.04825450448926194
20.73345558247375,4.105974162230938e-08,-0.04823122687012736
20.743457249416572,4.0670739197257496e-08,-0.04820797169807004
20.753458916359396,4.028541283874119e-08,-0.048184738940636386
20.76346058330222,3.9903727905893346e-08,-0.04816152856543531
20.773462250245043,3.952565008325138e-08,-0.04813834054013813
20.783463917187866,3.915114537771886e-08,-0.048115174832478375
20.79346558413069,3.878018011553673e-08,-0.04809203141025166
20.803467251073513,3.8412720939302765e-08,-0.048068910241315536
20.813468918016337,3.804873480500678e-08,-0.04804581129358934
20.82347058495916,3.768818897910252e-08,-0.048022734535054026
20.833472251901984,3.7331051035582006e-08,-0.04799967993375206
20.843473918844808,3.6977288853124676e-08,-0.04797664745778722
20.853475585787635,3.662687061221637e-08,-0.04795363707532449
20.86347725273046,3.6279764792345425e-08,-0.047930648754589904
20.873478919673282,3.593594016919708e-08,-0.047907682463870394
20.883480586616106,3.5595365811859066e-08,-0.047884738171513626
20.89348225355893,3.5258011080115054e-08,-0.04786181584592789
20.903483920501753,3.492384562168824e-08,-0.04783891545558195
20.913485587444576,3.459283936954427e-08,-0.047816036969004855
20.9234872543874,3.42649625392532e-08,-0.04779318035478585
20.933488921330223,3.394018562630498e-08,-0.04777034558157421
20.943490588273047,3.3618479403511515e-08,-0.047747532618079104
20.95349225521587,3.32998149183905e-08,-0.047724741433069415
20.963493922158694,3.298416349061358e-08,-0.04770197199537366
20.973495589101518,3.267149670943949e-08,-0.0476792242738798
20.98349725604434,3.236178643119962e-08,-0.047656498237535115
20.993498922987165,3.2055004776788445e-08,-0.04763379385534605
21.003500589929992,3.1751124129193076e-08,-0.04761111109637811
21.013502256872815,3.145011713102472e-08,-0.04758844992975568
21.02350392381564,3.1151956682105375e-08,-0.04756581032466191
21.033505590758462,3.085661593703533e-08,-0.04754319225033853
21.043507257701286,3.056406830282615e-08,-0.047520595676085804
21.05350892464411,3.027428743652882e-08,-0.04749802057126228
21.063510591586933,2.998724724288259e-08,-0.04747546690528474
21.073512258529757,2.9702921872004345e-08,-0.047452934647627995
21.08351392547258,2.9421285717084654e-08,-0.04743042376782481
21.093515592415404,2.9142313412112155e-08,-0.04740793423546571
21.103517259358227,2.886597982961311e-08,-0.047385466020198885
21.11351892630105,2.859226007841847e-08,-0.04736301909173003
21.123520593243875,2.832112950145327e-08,-0.04734059341982221
21.133522260186698,2.805256367353103e-08,-0.04731818897429575
21.143523927129525,2.7786538399192018e-08,-0.04729580572502804
21.15352559407235,2.752302971054275e-08,-0.047273443641953496
21.163527261015172,2.726201386512804e-08,-0.047251102695063316
21.173528927957996,2.7003467343808788e-08,-0.04722878285440543
21.18353059490082,2.6747366848689928e-08,-0.04720648409008432
21.193532261843643,2.6493689301009985e-08,-0.04718420637226091
21.203533928786467,2.624241183912557e-08,-0.04716194967115241
21.21353559572929,2.5993511816444428e-08,-0.04713971395703223
21.223537262672114,2.574696679943639e-08,-0.04711749920022977
21.233538929614937,2.5502754565609478e-08,-0.04709530537113036
21.24354059655776,2.5260853101550168e-08,-0.04707313244017511
21.253542263500584,2.5021240600960532e-08,-0.04705098037786074
21.263543930443408,2.47838954627067e-08,-0.04702884915473952
21.27354559738623,2.4548796288899613e-08,-0.04700673874141905
21.283547264329055,2.4315921882987102e-08,-0.04698464910856222
21.293548931271882,2.4085251247878327e-08,-0.04696258022688701
21.303550598214706,2.385676358405204e-08,-0.04694053206716643
21.31355226515753,2.3630438287727035e-08,-0.046918504600228304
21.323553932100353,2.3406254949004527e-08,-0.04689649779695522
21.333555599043176,2.3184193350065445e-08,-0.04687451162828435
21.343557265986,2.296423346335059e-08,-0.04685254606520735
21.353558932928824,2.2746355449803312e-08,-0.04683060107877022
21.363560599871647,2.2530539657079913e-08,-0.04680867664007319
21.37356226681447,2.231676661780255e-08,-0.046786772720270584
21.383563933757294,2.210501704782481e-08,-0.04676488929057068
21.393565600700118,2.1895271844515908e-08,-0.04674302632223561
21.40356726764294,2.1687512085058303e-08,-0.04672118378658122
21.413568934585765,2.1481719024751375e-08,-0.04669936165497694
21.42357060152859,2.1277874095353718e-08,-0.04667755989884568
21.433572268471412,2.1075958903415655e-08,-0.04665577848966366
21.44357393541424,2.0875955228635464e-08,-0.04663401739896034
21.453575602357063,2.0677845022269147e-08,-0.04661227659831828
21.463577269299886,2.0481610405471753e-08,-0.046590556059372984
21.47357893624271,2.028723366773184e-08,-0.04656885575381282
21.483580603185533,2.0094697265285397e-08,-0.04654717565337886
21.493582270128357,1.9903983819555776e-08,-0.0465255157298648
21.50358393707118,1.971507611559616e-08,-0.046503875955116784
21.513585604014004,1.9527957100560513e-08,-0.04648225630103334
21.523587270956828,1.9342609882167607e-08,-0.0464606567395652
21.53358893789965,1.9159017727220413e-08,-0.046439077242715225
21.543590604842475,1.8977164060080644e-08,-0.04641751778253827
21.5535922717853,1.8797032461218588e-08,-0.046395978331141056
21.563593938728122,1.8618606665738756e-08,-0.04637445886068205
21.573595605670945,1.8441870561908335e-08,-0.046352959343371344
21.583597272613773,1.8266808189757313e-08,-0.04633147975147055
21.593598939556596,1.8093403739612657e-08,-0.046310020057292685
21.60360060649942,1.7921641550717563e-08,-0.04628858023320201
21.613602273442243,1.7751506109828172e-08,-0.046267160251613954
21.623603940385067,1.75829820498157e-08,-0.04624576008499499
21.63360560732789,1.7416054148296463e-08,-0.046224379705862476
21.643607274270714,1.725070732629667e-08,-0.04620301908678461
21.653608941213538,1.7086926646878303e-08,-0.046181678200380244
21.66361060815636,1.6924697313799618e-08,-0.046160357019318816
21.673612275099185,1.6764004670243045e-08,-0.046139055516320186
21.683613942042008,1.660483419744385e-08,-0.04611777366415458
21.69361560898483,1.6447171513425404e-08,-0.04609651143564241
21.703617275927655,1.6291002371726008e-08,-0.04607526880365421
21.71361894287048,1.61363126601044e-08,-0.04605404574111048
21.723620609813302,1.598308839927493e-08,-0.046032842220981605
21.73362227675613,1.583131574168019e-08,-0.04601165821628772
21.743623943698953,1.568098097024688e-08,-0.04599049370009861
21.753625610641777,1.5532070497150092e-08,-0.04596934864553357
21.7636272775846,1.5384570862605162e-08,-0.04594822302576133
21.773628944527424,1.5238468733670065e-08,-0.045927116813999885
21.783630611470247,1.509375090305059e-08,-0.04590602998351645
21.79363227841307,1.4950404287916092e-08,-0.0458849625076273
21.803633945355894,1.4808415928723673e-08,-0.04586391435969768
21.813635612298718,1.4667772988089921e-08,-0.04584288551314166
21.82363727924154,1.452846274960781e-08,-0.04582187594142208
21.833638946184365,1.4390472616718083e-08,-0.045800885618050374
21.84364061312719,1.4253790111613186e-08,-0.04577991451658651
21.853642280070012,1.4118402874084511e-08,-0.045758962610638845
21.863643947012836,1.3984298660415716e-08,-0.04573802987386405
21.873645613955663,1.3851465342334347e-08,-0.04571711627996695
21.883647280898487,1.3719890905879365e-08,-0.04569622180270046
21.89364894784131,1.3589563450337065e-08,-0.04567534641586545
21.903650614784134,1.3460471187192537e-08,-0.04565449009331065
21.913652281726957,1.3332602439064748e-08,-0.04563365280893252
21.92365394866978,1.320594563867103e-08,-0.045612834536675174
21.933655615612604,1.3080489327772788e-08,-0.045592035250530225
21.943657282555428,1.2956222156158971e-08,-0.04557125492453672
21.95365894949825,1.2833132880656465e-08,-0.04555049353278101
21.963660616441075,1.2711210364070121e-08,-0.045529751049396654
21.9736622833839,1.2590443574248339e-08,-0.045509027448564304
21.983663950326722,1.2470821583047288e-08,-0.04548832270451159
21.993665617269546,1.2352333565376225e-08,-0.045467636791513034
22.00366728421237,1.2234968798229886e-08,-0.04544696968388992
22.013668951155193,1.2118716659709268e-08,-0.045426321356010206
22.02367061809802,1.200356662809203e-08,-0.04540569178228841
22.033672285040844,1.1889508280891234e-08,-0.04538508093718552
22.043673951983667,1.177653129390274e-08,-0.04536448879520884
22.05367561892649,1.1664625440301945e-08,-0.04534391533091195
22.063677285869314,1.1553780589703535e-08,-0.04532336051889456
